instance,depth,alpha,seed,train_acc,val_acc,test_acc,train_time,gap
monks-1,5,0.0,53,0.8525179856115108,0.8273381294964028,0.7410071942446043,608.6143369674683,1.0
monks-1,5,0.01,53,0.8705035971223022,0.8345323741007195,0.8057553956834532,609.029539346695,0.9351230425055922
monks-1,5,0.1,53,0.7769784172661871,0.7338129496402878,0.697841726618705,608.6744365692139,0.6209150326797378
monks-2,2,0.0,37,0.63,0.6,0.5960264900662252,278.19911527633667,0.0
monks-2,2,0.01,37,0.6266666666666667,0.6733333333333333,0.7019867549668874,179.3960156440735,0.0
monks-2,2,0.1,37,0.6266666666666667,0.6733333333333333,0.7019867549668874,79.69502878189087,0.0
monks-2,2,0.0,42,0.6433333333333333,0.6266666666666667,0.6291390728476821,307.4132535457611,0.0
monks-2,2,0.01,42,0.64,0.68,0.6688741721854304,240.14089727401733,0.0
monks-2,2,0.1,42,0.64,0.68,0.6688741721854304,60.400084018707275,0.0
monks-2,2,0.0,53,0.66,0.6,0.5960264900662252,277.5925488471985,0.0
monks-2,2,0.01,53,0.66,0.6,0.5960264900662252,207.5110785961151,0.0
monks-2,2,0.1,53,0.6466666666666666,0.72,0.6158940397350994,48.76410365104675,0.0
monks-2,3,0.0,37,0.66,0.58,0.6026490066225165,601.5254170894623,1.0
monks-2,3,0.01,37,0.6866666666666666,0.6,0.5629139072847682,602.1240973472595,0.9464285714285706
monks-2,3,0.1,37,0.6266666666666667,0.6733333333333333,0.7019867549668874,601.5161564350128,0.27678571428571846
monks-2,3,0.0,42,0.6866666666666666,0.6666666666666666,0.6225165562913907,601.5746581554413,1.0
monks-2,3,0.01,42,0.64,0.68,0.6688741721854304,602.1168832778931,0.9456120795443896
monks-2,3,0.1,42,0.64,0.68,0.6688741721854304,601.3735909461975,0.1518518518518436
monks-2,3,0.0,53,0.71,0.6133333333333333,0.5894039735099338,601.4241750240326,1.0
monks-2,3,0.01,53,0.6466666666666666,0.72,0.6158940397350994,601.8762440681458,0.9474596590130914
monks-2,3,0.1,53,0.6466666666666666,0.72,0.6158940397350994,601.3319940567017,0.21320754716982135
monks-2,4,0.0,37,0.73,0.6066666666666667,0.5827814569536424,604.7668013572693,1.0
monks-2,4,0.01,37,0.6833333333333333,0.6266666666666667,0.6688741721854304,604.7423496246338,0.9646217538577336
monks-2,4,0.1,37,0.6266666666666667,0.6733333333333333,0.7019867549668874,605.1056644916534,0.6642857142857143
monks-2,4,0.0,42,0.7466666666666667,0.6133333333333333,0.5231788079470199,603.8373973369598,1.0
monks-2,4,0.01,42,0.64,0.68,0.6688741721854304,604.1769626140594,0.9644444444444444
monks-2,4,0.1,42,0.64,0.68,0.6688741721854304,603.409482717514,0.6333333333333298
monks-2,4,0.0,53,0.7466666666666667,0.5666666666666667,0.5960264900662252,604.8286011219025,1.0
monks-2,4,0.01,53,0.6466666666666666,0.72,0.6158940397350994,605.8280713558197,0.9633962264150943
monks-2,4,0.1,53,0.6466666666666666,0.72,0.6158940397350994,603.6539087295532,0.6339622641509435
monks-2,5,0.0,37,0.7066666666666667,0.6,0.609271523178808,609.0271515846252,1.0
monks-2,5,0.01,37,0.6266666666666667,0.6733333333333333,0.7019867549668874,608.6250736713409,0.9667857142857137
monks-2,5,0.1,37,0.6266666666666667,0.6733333333333333,0.7019867549668874,608.3635258674622,0.7035714285714303
monks-2,5,0.0,42,0.7466666666666667,0.58,0.5298013245033113,608.9350123405457,1.0
monks-2,5,0.01,42,0.64,0.68,0.6688741721854304,608.9762501716614,0.9744402289296694
monks-2,5,0.1,42,0.64,0.68,0.6688741721854304,610.0878427028656,0.7944444444444424
monks-2,5,0.0,53,0.6466666666666666,0.72,0.6158940397350994,608.5509097576141,1.0
monks-2,5,0.01,53,0.6466666666666666,0.72,0.6158940397350994,608.8780016899109,0.9816372740095327
monks-2,5,0.1,53,0.6466666666666666,0.72,0.6158940397350994,609.5926651954651,0.7811320754717009
monks-3,2,0.0,37,0.9711191335740073,0.9492753623188406,0.9640287769784173,24.874528884887695,0.0
monks-3,2,0.01,37,0.9711191335740073,0.9492753623188406,0.9640287769784173,26.253881216049194,0.0
monks-3,2,0.1,37,0.9711191335740073,0.9492753623188406,0.9640287769784173,17.094304084777832,0.0
monks-3,2,0.0,42,0.9711191335740073,0.9492753623188406,0.9640287769784173,34.77960777282715,0.0
monks-3,2,0.01,42,0.9711191335740073,0.9492753623188406,0.9640287769784173,14.66480040550232,0.0
monks-3,2,0.1,42,0.9711191335740073,0.9492753623188406,0.9640287769784173,11.185100317001343,0.0
monks-3,2,0.0,53,0.9675090252707581,0.9492753623188406,0.9712230215827338,22.18172335624695,0.0
monks-3,2,0.01,53,0.9675090252707581,0.9492753623188406,0.9712230215827338,20.00352668762207,0.0
monks-3,2,0.1,53,0.9675090252707581,0.9492753623188406,0.9712230215827338,15.50070595741272,0.0
monks-3,3,0.0,37,0.9963898916967509,0.9637681159420289,1.0,74.43175554275513,0.0
monks-3,3,0.01,37,0.9963898916967509,0.9637681159420289,1.0,262.00095295906067,0.0
monks-3,3,0.1,37,0.9711191335740073,0.9492753623188406,0.9640287769784173,37.43984007835388,0.0
monks-3,3,0.0,42,0.9963898916967509,0.9855072463768116,0.9784172661870504,95.17179536819458,0.0
monks-3,3,0.01,42,0.9963898916967509,0.9855072463768116,0.9784172661870504,238.33745670318604,0.0
monks-3,3,0.1,42,0.9711191335740073,0.9492753623188406,0.9640287769784173,106.90383553504944,0.0
monks-3,3,0.0,53,0.9927797833935018,0.9782608695652174,0.9928057553956835,601.1916215419769,1.0
monks-3,3,0.01,53,0.9927797833935018,0.9782608695652174,0.9928057553956835,409.2426555156708,0.0
monks-3,3,0.1,53,0.9675090252707581,0.9492753623188406,0.9712230215827338,112.71806645393372,0.0
monks-3,4,0.0,37,0.9963898916967509,0.9637681159420289,1.0,603.2918789386749,1.0
monks-3,4,0.01,37,0.9711191335740073,0.9492753623188406,0.9640287769784173,604.2961897850037,0.7380073800738002
monks-3,4,0.1,37,0.9711191335740073,0.9492753623188406,0.9640287769784173,180.79360461235046,0.0
monks-3,4,0.0,42,0.9963898916967509,0.9855072463768116,0.9784172661870504,603.2537250518799,1.0
monks-3,4,0.01,42,0.9963898916967509,0.9855072463768116,0.9784172661870504,603.2180829048157,0.5679347826086957
monks-3,4,0.1,42,0.9711191335740073,0.9492753623188406,0.9640287769784173,112.73469233512878,0.0
monks-3,4,0.0,53,0.9927797833935018,0.9782608695652174,0.9928057553956835,603.1666078567505,1.0
monks-3,4,0.01,53,0.9927797833935018,0.9782608695652174,0.9928057553956835,603.3578524589539,0.6308900523560209
monks-3,4,0.1,53,0.9675090252707581,0.9492753623188406,0.9712230215827338,340.5714662075043,0.0
monks-3,5,0.0,37,0.9963898916967509,0.9637681159420289,1.0,608.2704439163208,1.0
monks-3,5,0.01,37,0.9711191335740073,0.9492753623188406,0.9640287769784173,607.9738028049469,0.7683523654159864
monks-3,5,0.1,37,0.9711191335740073,0.9492753623188406,0.9640287769784173,608.8437530994415,0.43873517786561345
monks-3,5,0.0,42,0.9711191335740073,0.9492753623188406,0.9640287769784173,609.7235460281372,1.0
monks-3,5,0.01,42,0.9711191335740073,0.9492753623188406,0.9640287769784173,609.0510854721069,0.7509788566953798
monks-3,5,0.1,42,0.9711191335740073,0.9492753623188406,0.9640287769784173,336.6219687461853,0.0
monks-3,5,0.0,53,0.9675090252707581,0.9492753623188406,0.9712230215827338,608.3723690509796,1.0
monks-3,5,0.01,53,0.9927797833935018,0.9782608695652174,0.9928057553956835,611.1776742935181,0.8619887131597412
monks-3,5,0.1,53,0.9675090252707581,0.9492753623188406,0.9712230215827338,286.6851534843445,0.0
